"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","attn_check_1","attn_check_2","attn_check_3_1","attn_check_3_2","attn_check_3_3","attn_check_4","original_essence_1","same_company_1","agree_person_1","reflect_essence_1","remain_bad_essence_1","remain_good_essence_1","comp_before","comp_after","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","Vignette1","VignetteID1","Vignette2","VignetteID2","FL_5_DO"
"1/27/22 19:30","1/27/22 19:34",0,"Anonymized",100,248,1,"1/27/22 19:34","R_3q7o1QN9CSi7TAs",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,20,85,80,85,100,2,1,3,15,2,"",1,"","58",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/27/22 19:35","1/27/22 19:39",0,"Anonymized",100,231,1,"1/27/22 19:39","R_2w7cgZIQbtt7yvT",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,40,70,80,0,0,100,1,2,20,2,"",1,"","26",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/27/22 19:45","1/27/22 19:48",0,"Anonymized",100,186,1,"1/27/22 19:48","R_AafervY0UoIzvSV",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,57,54,31,40,14,82,1,2,16,2,"",1,"","36",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/27/22 19:46","1/27/22 19:48",0,"Anonymized",100,141,1,"1/27/22 19:48","R_3hDvbGwS58StfXL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,4,0,0,2,98,1,3,3,37,1,"",1,"","29",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/27/22 19:55","1/27/22 19:59",0,"Anonymized",100,241,1,"1/27/22 19:59","R_1K7wa8fDe8mCKGe",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,0,20,20,50,100,0,1,3,18,2,"",1,"","22",2,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/27/22 19:56","1/27/22 20:01",0,"Anonymized",100,255,1,"1/27/22 20:01","R_ALg9PrqLln91AuR",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,80,60,70,30,0,100,1,2,80,2,"",4,"","30",4,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/27/22 20:02","1/27/22 20:04",0,"Anonymized",100,153,1,"1/27/22 20:04","R_XStXx4KTqqGFi8x",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,15,100,100,95,0,100,3,2,100,1,"",1,"","51",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/27/22 20:02","1/27/22 20:06",0,"Anonymized",100,198,1,"1/27/22 20:06","R_1kSwXu2FGfFm1Oz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,50,99,100,100,100,0,1,3,0,2,"",1,"","34",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/27/22 20:03","1/27/22 20:07",0,"Anonymized",100,227,1,"1/27/22 20:07","R_2VQKn0NuR0i3FKH",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,28,38,34,33,55,37,1,3,79,1,"",1,"","46",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/27/22 20:06","1/27/22 20:10",0,"Anonymized",100,250,1,"1/27/22 20:10","R_29vnmTYnlqIw8ks",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,3,50,100,100,0,100,3,2,71,1,"",1,"","32",2,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/27/22 20:16","1/27/22 20:20",0,"Anonymized",100,232,1,"1/27/22 20:20","R_QiVCZYpF0FdDOff",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,30,80,90,100,100,5,1,3,100,2,"",1,"","57",2,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/27/22 20:19","1/27/22 20:22",0,"Anonymized",100,138,1,"1/27/22 20:22","R_1eLWo7GbRjP9TqC",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,35,55,55,50,0,100,1,2,20,2,"",1,"","40",5,"","n/a","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/27/22 20:16","1/27/22 20:22",0,"Anonymized",100,346,1,"1/27/22 20:22","R_2E0L39F9MaYSN7H",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,40,80,15,30,1,99,1,2,50,2,"",1,"","51",4,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/27/22 20:26","1/27/22 20:28",0,"Anonymized",100,119,1,"1/27/22 20:28","R_BLLOQidR9rouuxb",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,5,0,5,10,100,95,1,3,30,1,"",3,"","20",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/27/22 20:25","1/27/22 20:29",0,"Anonymized",100,209,1,"1/27/22 20:29","R_4VC2F82KHPPZA9b",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,60,70,55,75,100,0,1,3,45,2,"",1,"","51",7,"","I think if a company was ever willing to sell cheap, uninspected material they already have the core of what makes it possible to shift to fully selling cheap uninspected material. The 'thin veneer' is duplicity.","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/27/22 20:28","1/27/22 20:31",0,"Anonymized",100,169,1,"1/27/22 20:31","R_1pWoYsIB6sIuTni",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,4,85,86,51,0,100,1,2,50,2,"",1,"","31",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/27/22 20:30","1/27/22 20:33",0,"Anonymized",100,151,1,"1/27/22 20:33","R_1gBBdxBgvVpihSX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,80,99,89,98,99,2,1,3,77,2,"",1,"","50",4,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/27/22 20:27","1/27/22 20:47",0,"Anonymized",100,1205,1,"1/27/22 20:47","R_3MFE8W9IJutHnsv",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,40,85,79,74,0,100,1,2,0,1,"",1,"","36",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/27/22 20:52","1/27/22 20:54",0,"Anonymized",100,151,1,"1/27/22 20:54","R_2ToChFSj9uI8ETQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,21,16,51,18,90,7,3,3,74,2,"",1,"","25",4,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/27/22 20:52","1/27/22 20:55",0,"Anonymized",100,186,1,"1/27/22 20:55","R_5jX2PNEwhLCDC5r",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,20,100,70,10,0,100,1,2,30,2,"",1,"","29",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/27/22 20:54","1/27/22 20:59",0,"Anonymized",100,297,1,"1/27/22 20:59","R_3ncnCDegdiB2XN8",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,10,70,80,90,0,100,1,2,10,2,"",4,"","26",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/27/22 20:58","1/27/22 21:00",0,"Anonymized",100,152,1,"1/27/22 21:00","R_sh9uxIKSdrPMQRX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,50,2,100,93,100,0,1,3,78,1,"",1,"","38",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/27/22 20:58","1/27/22 21:02",0,"Anonymized",100,248,1,"1/27/22 21:02","R_2ruuKOAccpWh0Zi",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,85,95,75,95,95,5,2,3,85,2,"",1,"","50",4,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/27/22 20:55","1/27/22 21:03",0,"Anonymized",100,487,1,"1/27/22 21:03","R_12Ek8lkadFNaDzk",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,1,15,30,35,1,100,99,100,100,99,6,3,3,20,2,"",1,"","72",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/27/22 21:02","1/27/22 21:04",0,"Anonymized",100,112,1,"1/27/22 21:04","R_Ov9gMFuSEQzrotP",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,9,77,81,88,0,100,1,2,51,1,"",1,"","35",8,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/27/22 21:03","1/27/22 21:06",0,"Anonymized",100,169,1,"1/27/22 21:06","R_22yIVBTyfkyawvN",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,15,30,23,9,100,0,1,3,25,2,"",1,"","39",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/27/22 21:12","1/27/22 21:15",0,"Anonymized",100,179,1,"1/27/22 21:15","R_33CI6jKacLttsx7",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,87,88,77,3,0,100,1,2,51,2,"",3,"","46",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/27/22 21:24","1/27/22 21:28",0,"Anonymized",100,245,1,"1/27/22 21:28","R_W02UZNKUTkB8rvP",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,93,58,54,50,0,97,1,2,86,1,"",1,"","36",2,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
