"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","att_1","att_2","WW_deteriorate_Q1_1","WW_deteriorate_Q2_1","WW_det_essence_1","comprehension_chk_Q1","comprehension_chk_Q2","comprehension_chk_Q3","WW_deteriorate_Q1_b_1","WW_deteriorate_Q2_b_1","WW_det_essence_b_1","comprehension_chk_Q1.1","comprehension_chk_Q2.1","comprehension_chk_Q3.1","WW_improve_Q1_1","WW_improve_Q2_1","WW_im_essence_1","comprehension_chk_Q1.2","comprehension_chk_Q2.2","comprehension_chk_Q3.2","WW_improve_Q1_b_1","WW_improve_Q2_b_1","WW_im_essence_b_1","comprehension_chk_Q1.3","comprehension_chk_Q2.3","comprehension_chk_Q3.3","BL_deteriorate_Q1_1","BL_deteriorate_Q2_1","BL_det_essence_1","comprehension_chk_Q1.4","comprehension_chk_Q2.4","comprehension_chk_Q3.4","BL_deteriorate_Q1_b_1","BL_deteriorate_Q2_b_1","BL_det_essence_b_1","comprehension_chk_Q1.5","comprehension_chk_Q2.5","comprehension_chk_Q3.5","BL_improve_Q1_1","BL_improve_Q2_1","BL_im_essence_1","comprehension_chk_Q1.6","comprehension_chk_Q2.6","comprehension_chk_Q3.6","BL_improve_Q1_b_1","BL_improve_Q2_b_1","BL_im_essence_b_1","comprehension_chk_Q1.7","comprehension_chk_Q2.7","comprehension_chk_Q3.7","WL_detiriorate_Q1_1","WL_detiriorate_Q2_1","WL_det_essence_1","comprehension_chk_Q1.8","comprehension_chk_Q2.8","comprehension_chk_Q3.8","WL_detiriorate_Q1_b_1","WL_detiriorate_Q2_b_1","WL_det_essence_b_1","comprehension_chk_Q1.9","comprehension_chk_Q2.9","comprehension_chk_Q3.9","WL_improve_Q1_1","WL_improve_Q2_1","WL_im_essence_1","comprehension_chk_Q1.10","comprehension_chk_Q2.10","comprehension_chk_Q3.10","WL_improve_Q1_b_1","WL_improve_Q2_b_1","WL_im_essence_b_1","comprehension_chk_Q1.11","comprehension_chk_Q2.11","comprehension_chk_Q3.11","AM_deteriorate_Q1_1","AM_deteriorate_Q2_1","AM_det_essence_1","comprehension_chk_Q1.12","comprehension_chk_Q2.12","comprehension_chk_Q3.12","AM_deteriorate_Q1_b_1","AM_deteriorate_Q2_b_1","AM_det_essence_b_1","comprehension_chk_Q1.13","comprehension_chk_Q2.13","comprehension_chk_Q3.13","AM_improve_Q1_1","AM_improve_Q2_1","AM_im_essence_1","comprehension_chk_Q1.14","comprehension_chk_Q2.14","comprehension_chk_Q3.14","AM_improve_Q1_b_1","AM_improve_Q2_b_1","AM_im_essence_b_1","comprehension_chk_Q1.15","comprehension_chk_Q2.15","comprehension_chk_Q3.15","TC_deteriorate_Q1_1","TC_deteriorate_Q2_1","TC_det_essence_1","comprehension_chk_Q1.16","comprehension_chk_Q2.16","comprehension_chk_Q3.16","TC_deteriorate_Q1_b_1","TC_deteriorate_Q2_b_1","TC_det_essence_b_1","comprehension_chk_Q1.17","comprehension_chk_Q2.17","comprehension_chk_Q3.17","TC_improve_Q1_1","TC_improve_Q2_1","TC_im_essence_1","comprehension_chk_Q1.18","comprehension_chk_Q2.18","comprehension_chk_Q3.18","TC_improve_Q1_b_1","TC_improve_Q2_b_1","TC_im_essence_b_1","comprehension_chk_Q1.19","comprehension_chk_Q2.19","comprehension_chk_Q3.19","RO_deteriorate_Q1_1","RO_deteriorate_Q2_1","RO_det_essence_1","comprehension_chk_Q1.20","comprehension_chk_Q2.20","comprehension_chk_Q3.20","RO_deteriorate_Q1_b_1","RO_deteriorate_Q2_b_1","RO_det_essence_b_1","comprehension_chk_Q1.21","comprehension_chk_Q2.21","comprehension_chk_Q3.21","RO_improve_Q1_1","RO_improve_Q2_1","RO_im_essence_1","comprehension_chk_Q1.22","comprehension_chk_Q2.22","comprehension_chk_Q3.22","RO_improve_Q1_b_1","RO_improve_Q2_b_1","RO_im_essence_b_1","comprehension_chk_Q1.23","comprehension_chk_Q2.23","comprehension_chk_Q3.23","BT_deteriorate_Q1_1","BT_deteriorate_Q2_1","BT_det_essence_1","comprehension_chk_Q1.24","comprehension_chk_Q2.24","comprehension_chk_Q3.24","BT_deteriorate_Q1_b_1","BT_deteriorate_Q2_b_1","BT_det_essence_b_1","comprehension_chk_Q1.25","comprehension_chk_Q2.25","comprehension_chk_Q3.25","BT_improve_Q1_1","BT_improve_Q2_1","BT_im_essence_1","comprehension_chk_Q1.26","comprehension_chk_Q2.26","comprehension_chk_Q3.26","BT_improve_Q1_b_1","BT_improve_Q2_b_1","BT_im_essence_b_1","comprehension_chk_Q1.27","comprehension_chk_Q2.27","comprehension_chk_Q3.27","DL_deteriorate_Q1_1","DL_deteriorate_Q2_1","DL_det_essence_1","comprehension_chk_Q1.28","comprehension_chk_Q2.28","comprehension_chk_Q3.28","DL_deteriorate_Q1_b_1","DL_deteriorate_Q2_b_1","DL_det_essence_b_1","comprehension_chk_Q1.29","comprehension_chk_Q2.29","comprehension_chk_Q3.29","DL_improve_Q1_1","DL_improve_Q2_1","DL_im_essence_1","comprehension_chk_Q1.30","comprehension_chk_Q2.30","comprehension_chk_Q3.30","DL_improve_Q1_b_1","DL_improve_Q2_b_1","DL_im_essence_b_1","comprehension_chk_Q1.31","comprehension_chk_Q2.31","comprehension_chk_Q3.31","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","FL_4_DO","WestWinter.Deteriorate_DO","WestWinter.Deteriorate.Big._DO","WestWinter.Improve_DO","WestWinter.Improve.Big._DO","BrighterLab.Deteriorate_DO","BrighterLab.Deteriorate.Big._DO","BrighterLab.Improve_DO","BrighterLab.Improve.Big._DO","WonderlandClothing.Deteriorate_DO","WonderlandClothing.Deteriorate.Big._DO","WonderlandClothing.Improve_DO","WonderlandClothing.Improve.Big._DO","AccessMart.Deteriorate_DO","AccessMart.Deteriorate.Big._DO","AccessMart.Improve_DO","AccessMart.Improve.Big._DO","Tecigo.Deteriorate_DO","Tecigo.Deteriorate.Big._DO","Tecigo.Improve_DO","Tecigo.Improve.Big._DO","RoyalOlor.Deteriorate_DO","RoyalOlor.Deteriorate.Big._DO","RoyalOlor.Improve_DO","RoyalOlor.Improve.Big._DO","BluewaterTobacco.Deteriorate_DO","BluewaterTobacco.Deteriorate.Big._DO","BluewaterTobacco.Improve_DO","BluewaterTobacco.Improve.Big._DO","DocLips.Deteriorate_DO","DocLips.Deteriorate.Big._DO","DocLips.Improve_DO","DocLips.Improve.Big._DO"
"10/18/23 10:11","10/18/23 10:13",0,1,100,178,1,"10/18/23 10:13","R_1cZcrVE5jBkwfoq",NA,NA,NA,NA,1,1,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,"",1,"",34,5,NA,"","cmc_1a","RoyalOlor,Deteriorate(Big)","","","","","","","","","","","","","","","","","","","","","","RO_deteriorate_vig|RO_deteriorate_Q2_b|RO_deteriorate_Q1_b|RO_det_essence_b|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","","","","","",""
"10/19/23 7:19","10/19/23 7:23",0,371,100,205,1,"10/19/23 7:23","R_22rdLXtAcVint8w",NA,NA,NA,NA,371,371,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1,"",1,"",43,5,NA,"","cmc_1a","AccessMart,Improve(Big)","","","","","","","","","","","","","","","","AM_improve_vig|comprehension_chk_Q1|AM_improve_Q2_b|AM_im_essence_b|comprehension_chk_Q2|AM_improve_Q1_b|comprehension_chk_Q3","","","","","","","","","","","","","","","",""
"10/19/23 7:20","10/19/23 7:23",0,372,100,140,1,"10/19/23 7:23","R_1LU1B3CaK9KMfvJ",NA,NA,NA,NA,372,372,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18,24,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,2,"",1,"",51,6,NA,"","cmc_1a","Tecigo,Improve","","","","","","","","","","","","","","","","","","","TC_improve_vig|TC_im_essence|TC_improve_Q2|TC_improve_Q1|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","","","","","","","","",""
"10/19/23 7:15","10/19/23 7:23",0,373,100,495,1,"10/19/23 7:23","R_3hAb8qZVMrPGed3",NA,NA,NA,NA,373,373,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,65,54,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,"",1,"",38,5,NA,"","cmc_1a","WonderlandClothing,Deteriorate(Big)","","","","","","","","","","WL_detiriorate_vig|WL_det_essence_b|WL_detiriorate_Q1_b|WL_detiriorate_Q2_b|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","","","","","","","","","","","","","","","","","",""
"10/19/23 7:21","10/19/23 7:23",0,374,100,117,1,"10/19/23 7:23","R_zSwYK4iBaDAZWh3",NA,NA,NA,NA,374,374,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,0,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,"",2,"",38,2,NA,"","cmc_1a","BrighterLab,Deteriorate(Big)","","","","","","BL_deteriorate_vig|BL_det_essence_b|BL_deteriorate_Q1_b|BL_deteriorate_Q2_b|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/19/23 7:17","10/19/23 7:23",0,375,100,359,1,"10/19/23 7:23","R_22lhhbDPp7OeDkH",NA,NA,NA,NA,375,375,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,30,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,"",1,"",27,2,NA,"","cmc_1a","Tecigo,Improve","","","","","","","","","","","","","","","","","","","TC_improve_vig|TC_improve_Q1|TC_im_essence|TC_improve_Q2|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","","","","","","","","",""
"10/19/23 7:21","10/19/23 7:23",0,376,100,111,1,"10/19/23 7:23","R_24NkizmqkgPgQX2",NA,NA,NA,NA,376,376,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,80,77,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1,"",1,"",51,4,NA,"none","cmc_1a","RoyalOlor,Improve","","","","","","","","","","","","","","","","","","","","","","","RO_improve_vig|RO_improve_Q1|RO_improve_Q2|RO_im_essence|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","","","","",""
"10/19/23 7:21","10/19/23 7:23",0,377,100,107,1,"10/19/23 7:23","R_2Pwp9PIgK8WyyiX",NA,NA,NA,NA,377,377,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,80,49,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"",1,"",30,6,NA,"","cmc_1a","RoyalOlor,Deteriorate(Big)","","","","","","","","","","","","","","","","","","","","","","RO_deteriorate_vig|RO_det_essence_b|RO_deteriorate_Q2_b|RO_deteriorate_Q1_b|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","","","","","",""
"10/19/23 7:22","10/19/23 7:23",0,378,100,101,1,"10/19/23 7:23","R_XMRu0ERpo4DpmXT",NA,NA,NA,NA,378,378,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,70,20,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,"",1,"",37,5,NA,"","cmc_1a","DocLips,Deteriorate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DL_deteriorate_vig|DL_deteriorate_Q1|DL_det_essence|DL_deteriorate_Q2|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","",""
"10/19/23 7:21","10/19/23 7:23",0,379,100,140,1,"10/19/23 7:23","R_ul8qGZzejNzFD5D",NA,NA,NA,NA,379,379,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"",1,"",40,5,NA,"","cmc_1a","WestWinter,Improve","","","WW_improve_vig|WW_improve_Q1|WW_improve_Q2|WW_im_essence|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/19/23 7:21","10/19/23 7:23",0,380,100,146,1,"10/19/23 7:23","R_1Cm9tDSx5CNStNi",NA,NA,NA,NA,380,380,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,75,75,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,"",1,"",54,4,NA,"","cmc_1a","BluewaterTobacco,Deteriorate(Big)","","","","","","","","","","","","","","","","","","","","","","","","","","BT_deteriorate_vig|BT_deteriorate_Q1_b|BT_deteriorate_Q2_b|BT_det_essence_b|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","",""
"10/19/23 7:21","10/19/23 7:23",0,381,100,140,1,"10/19/23 7:23","R_3so8nsbsHDruKNq",NA,NA,NA,NA,381,381,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,29,55,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2,"",1,"",54,4,NA,"","cmc_1a","WonderlandClothing,Deteriorate","","","","","","","","","WL_detiriorate_vig|WL_detiriorate_Q2|WL_det_essence|WL_detiriorate_Q1|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","","","","","","","","","","","","","","","","","","","",""
"10/19/23 7:21","10/19/23 7:23",0,382,100,159,1,"10/19/23 7:23","R_3F2rj8FLpvn7Ev6",NA,NA,NA,NA,382,382,"anonymous","EN",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,40,30,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2,"",1,"",71,5,NA,"No comments thank you ","cmc_1a","BluewaterTobacco,Improve","","","","","","","","","","","","","","","","","","","","","","","","","","","BT_improve_vig|BT_improve_Q2|BT_im_essence|BT_improve_Q1|comprehension_chk_Q1|comprehension_chk_Q2|comprehension_chk_Q3","","","","",""
